date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:42:52	229054/229054	---M--	200	added ('OK')	image/png	etag:%22fc50ce9aac2c0a7985e5366a57f04566%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/1111.png?1596303261	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/111111e3.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:52	127243/127243	---M--	200	added ('OK')	image/png	etag:%2278f0f5820b45d81000cb0a12a39e9399%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/cutter-1_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/cutter-1_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:52	147659/147659	---M--	200	added ('OK')	image/png	etag:%22bad78e517689408dd12e8d98188323e0%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/cutter-2_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/cutter-2_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:52	336045/336045	---M--	200	added ('OK')	image/png	etag:%2251eb979c7ed8f9a05eca6a4a9fd780d9%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/209_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/209_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:53	336603/336603	---M--	200	added ('OK')	image/png	etag:%22f3ec9152cd2d62b4c5d2b06a8684b5d6%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/210_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/210_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:53	17911/17911	---M--	200	added ('OK')	image/jpeg	etag:%226cf73b990e6f6303c428dd0724d8b80d%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/img-20200503-wa0037.jpg?1593089818	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/img-20200503-wa0037b1d7.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:54	479454/479454	---M--	200	added ('OK')	image/png	etag:%2229921dbf8fa7b048914a8d6bf3b39fa8%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/201_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/201_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:54	493687/493687	---M--	200	added ('OK')	image/png	etag:%22046434c9e1b7b3bf2f8a9f0474dfe7ff%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/202_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/202_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:54	420353/420353	---M--	200	added ('OK')	image/png	etag:%223e1bbd4b1c475481e4c74e4c24029eb0%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/203_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/203_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:55	435228/435228	---M--	200	added ('OK')	image/png	etag:%221d610419f72f86fb9ac402a85bef180e%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/205_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/205_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:55	411259/411259	---M--	200	added ('OK')	image/png	etag:%22f674f419761476d9f6f323e1e5517b4e%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/206_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/206_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:55	143273/143273	---M--	200	added ('OK')	image/png	etag:%22dd2cd8b415ec591060d35f14f236b4b5%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/207_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/207_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:56	272622/272622	---M--	200	added ('OK')	image/png	etag:%229a4c9a0b00e1ee94d9d1b99dec1aecb4%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/212.png?1596299695	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/212d510.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:56	452073/452073	---M--	200	added ('OK')	image/png	etag:%229bc690ce3dd3d86ab991885417d3c300%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas1_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas1_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:56	339371/339371	---M--	200	added ('OK')	image/png	etag:%2261b34ddaee5ae0924f7e2f61af535ab1%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas2_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas2_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:57	574568/574568	---M--	200	added ('OK')	image/png	etag:%223bee0b76803403908968770e6035bd1a%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas3_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas3_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:57	373850/373850	---M--	200	added ('OK')	image/png	etag:%22ffcdfc0047e91e3cc77dcf1b80189f23%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas4_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas4_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:57	331399/331399	---M--	200	added ('OK')	image/png	etag:%22eb9ecaee3844462ce1402d784b179be3%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas5_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas5_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:58	660368/660368	---M--	200	added ('OK')	image/png	etag:%2227029c368f1b731625a323154772dc8a%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas6_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas6_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:58	595802/595802	---M--	200	added ('OK')	image/png	etag:%22a12e9f75ee367a5f11ee733b218adf39%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas7_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas7_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:58	558478/558478	---M--	200	added ('OK')	image/png	etag:%227a8345dd3d86b6cae013949745e6ec9e%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas8_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas8_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:59	524454/524454	---M--	200	added ('OK')	image/png	etag:%22826e72054214939b01d8560dbe8315a6%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas9_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas9_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:59	644193/644193	---M--	200	added ('OK')	image/png	etag:%22fef062470ff97ea572874f8ee89fc99b%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas10_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas10_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:59	670027/670027	---M--	200	added ('OK')	image/png	etag:%224ce3059c8512bc593b88d13520fd4bdb%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas11_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas11_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:00	677999/677999	---M--	200	added ('OK')	image/png	etag:%22d8b25efd322136b3b5a10b1e2c733c2c%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas12_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas12_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:00	493856/493856	---M--	200	added ('OK')	image/png	etag:%2218c675ca269cc08a635335531f0bf009%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas13_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas13_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:00	724796/724796	---M--	200	added ('OK')	image/png	etag:%22870d9a11239a3cde9ad14650f67a60fe%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas14_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas14_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:02	625925/625925	---M--	200	added ('OK')	image/png	etag:%2218ad8c14cb28359f7c164bb5940a74ee%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas16_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas16_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:02	568613/568613	---M--	200	added ('OK')	image/png	etag:%22fcd8d5d85335aa05f2894d48a4dcec4f%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas17_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas17_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:02	94313/94313	---M--	200	added ('OK')	image/jpeg	etag:%22f7c5eca546e4fad597c82eccd6efe12c%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/seamless-paper-banner_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/seamless-paper-banner_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:02	33425/33425	---M--	200	added ('OK')	image/jpeg	etag:%22922bc82313bed419cc07eebb94cd06d3%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/dsc-0960.jpg?1593091688	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/dsc-09607bf9.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:03	55583/55583	---M--	200	added ('OK')	image/jpeg	etag:%2280030f92a980086e2e3ca1fcde42251d%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-0968_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-0968_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:03	189716/189716	---M--	200	added ('OK')	image/jpeg	etag:%22a3bd206aa3552c9629137a66f67336d6%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-0929_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-0929_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:03	40974/40974	---M--	200	added ('OK')	image/jpeg	etag:%227e18c6845c368edf30dd96c81c2369b7%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/20200430-185558_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/20200430-185558_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:04	28074/28074	---M--	200	added ('OK')	image/jpeg	etag:%22fc0c55c98bddbf9c9118d1915652f96d%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/20200430-185400_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/20200430-185400_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:04	43593/43593	---M--	200	added ('OK')	image/jpeg	etag:%225c02eed8c43ee66e16e8c9795767748e%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-0193_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-0193_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:05	43162/43162	---M--	200	added ('OK')	image/jpeg	etag:%2251cd92179911194cbca8ba16741ff48a%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1066_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1066_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:05	26414/26414	---M--	200	added ('OK')	image/jpeg	etag:%22ee4d930d901df2cbd98cf64de538b01d%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1050_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1050_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:05	20493/20493	---M--	200	added ('OK')	image/jpeg	etag:%225d2966131c8f305abdc6e08410fa80da%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1043_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1043_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:05	610043/610043	---M--	200	added ('OK')	image/png	etag:%22ccd5e4d8817ac15f20c1c2b70e54aeb7%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas15_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/canvas15_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:06	36385/36385	---M--	200	added ('OK')	image/jpeg	etag:%22482a2288145cd3833fed14ced3c6ecbe%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/img-20190418-wa0006_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/img-20190418-wa0006_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:06	41442/41442	---M--	200	added ('OK')	image/jpeg	etag:%224978e18f79eeaef9a67be5dd21f75361%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/img-20190418-wa0007_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/img-20190418-wa0007_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:06	2464/2464	---M--	200	added ('OK')	image/png	etag:%220ea9e6a5792a4e9053814d3629cc8f71%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/download1_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/download1_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:06	9030/9030	---M--	200	added ('OK')	image/jpeg	etag:%22c5d8661feea2a9e241c325e5f1f9ea5d%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/download-2_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/download-2_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:07	24885/24885	---M--	200	added ('OK')	image/jpeg	etag:%2229ae341e1fb12d0ff82af187c059e748%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1388_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1388_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:07	23711/23711	---M--	200	added ('OK')	image/jpeg	etag:%22f93d1b37cdec1b3a88532f2bb88a29e4%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1398_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1398_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:08	63503/63503	---M--	200	added ('OK')	image/jpeg	etag:%2292b0c5f5de0946247cc1d7ac885386b9%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1269-copy_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1269-copy_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:43:08	449/449	---M--	200	added ('OK')	image/png	etag:%22af7b42a6fab7b0790bed282376aec2a4%22	https://cdn2.editmysite.com/images/site/footer/og-image-placeholder-blank.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/site/footer/og-image-placeholder-blank.png	(from https://proquipenterprises.weebly.com/our-programs.html)
23:43:08	23999/23999	---M--	200	added ('OK')	image/jpeg	etag:%22cb9d443fc8b42974687fe2a2d00ee9d7%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1346_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-1346_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
